chunk_id,source_id,record_type,word_count,page_start,page_end,section,rule,clause,heading,warning,audit_flags,severity,groups,text_excerpt
MH_RULES_1961_RULE_64,MH_RULES_1961,child,516,62,63,,64,,"Procedure for appointment, suspension, and removal of members of the",STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"64. Procedure for appointment, suspension, and removal of members of the committee and other officers, etc:- (J) Notwithstanding anything contained in the by-laws of a society but subject to the provi"
MH_RULES_1961_RULE_67,MH_RULES_1961,child,284,63,63,,67,,Registrars power to enforce performance of obligations: - (i) In addition,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"67. Registrars power to enforce performance of obligations: - (i) In addition to the periodical financial statements referred to in Rule 66, the Registrar may, by special or general order, require any"
MH_RULES_1961_RULE_67A,MH_RULES_1961,child,658,63,64,,67A,,Directions of Registrar to the society to make regulations on certain,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"1[67A. Directions of Registrar to the society to make regulations on certain matters:-

(1) Where, in the course of, or as a result of audit under Section 81, or enquiry under Section 83, or inspectio"
MH_RULES_1961_RULE_68,MH_RULES_1961,child,250,64,65,,68,,"Procedure to be adopted for taking possession of books, documents,",STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"68. Procedure to be adopted for taking possession of books, documents, securities, cash and other properties of society:-

(1) Where taking possession of books, documents, securities, cash or other pr"
MH_RULES_1961_RULE_69,MH_RULES_1961,child,842,65,66,,69,,Procedure for appointment of auditors and for conducting audit:- (1) The,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"Chapter VII

Audit, Inquiry, Inspection and Supervision

69. Procedure for appointment of auditors and for conducting audit:-

(1) The audit of accounts of societies shall be conducted by Departmental"
MH_RULES_1961_RULE_71,MH_RULES_1961,child,558,66,67,,71,,Procedure and principles for the conduct of inquiry and inspection:-(1),STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"71. Procedure and principles for the conduct of inquiry and inspection:-

(1) An order authorising inqiry under Section 83 or inspection under Section 84 shall, among other things, contain the followi"
MH_RULES_1961_RULE_72,MH_RULES_1961,child,639,67,68,,72,,"Procedure for assessing damages against delinquent promoters, etc",STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"72. Procedure for assessing damages against delinquent promoters, etc. under Section 88:-

(1) On receipt of a report referred to in Section 88 or otherwise, the Registrar or any other person authoris"
MH_RULES_1961_CONTEXT_074,MH_RULES_1961,child,78,68,68,,,,,RULE_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,MISSING_STRUCTURAL_ID,REVIEW,E_STRUCTURE,"Chapter VIII

1 [Disputes and Co-operative Courts]

75. Reference of Dispute:- A reference of a dispute under Section 91 shall be made in writing to the Registrar in Form P. Wherever necessary, the Re"
MH_RULES_1961_RULE_77,MH_RULES_1961,child,71,69,69,,77,,Disposal of a dispute or reference to Co-operative Court:- (1) Where the,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"77. Disposal of a dispute or reference to Co-operative Court:-

(1) Where the Registrar is satisfied that there is a dispute, the Registrar may decide the dispute himself or refer it for disposal to a"
MH_RULES_1961_RULE_77_A,MH_RULES_1961,child,459,69,69,,77-A,,"Qualifications of Judges of Co-operative Courts, and their",STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"77-A. Qualifications of Judges of Co-operative Courts, and their appointment:-

(1) The member constituting a Co-operative Court shall be called the Judge of that Court.

(2) All appointments of Judge"
MH_RULES_1961_RULE_89,MH_RULES_1961,child,858,78,79,,89,,Appointment of Liquidator and the procedure to be followed and powers,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,89. Appointment of Liquidator and the procedure to be followed and powers to be exercised by him:- The following procedure shall be adopted for the appointment of the Liquidator and for the exercise o
MH_RULES_1961_RULE_92,MH_RULES_1961,child,233,79,80,,92,,Disposal of records of society whose registration is cancelled:- (1) When,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"92. Disposal of records of society whose registration is cancelled:-

(1) When an order directing a society to be wound up is issued under Section 102 and no Liquidator is appointed, the officers of t"
MH_RULES_1961_RULE_93,MH_RULES_1961,child,1449,80,82,,93,,Procedure for Submission and consideration of applications for loans,LONG_CHUNK_NO_SAFE_SPLIT;MULTIPLE_FORMS_REVIEW;STRUCTURE_UNCERTAIN,,INFO,A_LONG;E_STRUCTURE;C_TOP20_LONG,"Chapter X

Land Development Banks

93. Procedure for Submission and consideration of applications for loans from Land Development Banks:-

(1) All applications for loans from a Land Development Bank s"
MH_RULES_1961_RULE_96,MH_RULES_1961,child,214,82,83,,96,,Appointment of Receiver and his powers under Section 133:- (1) The,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"96. Appointment of Receiver and his powers under Section 133:-

(1) The State Land Development Bank may, on the application of a Land Development Bank and under circumstances in which the power of sal"
MH_RULES_1961_RULE_103,MH_RULES_1961,child,91,85,85,,103,,Certain provisions of Rule 107 to apply to sale of immovable property,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"103. Certain provisions of Rule 107 to apply to sale of immovable property under Chapter XI of the Act:-

(1) The provisions of clauses (e), (f), (g)t (h), (i).

(j) and (k) of sub-rule (11) and of su"
MH_RULES_1961_CONTEXT_095,MH_RULES_1961,child,554,85,86,,,,,RULE_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,MISSING_STRUCTURAL_ID,REVIEW,E_STRUCTURE,"Chapter XI

Appeals, Review and Revision

1104. Qualifications of President and other members of the Maharashtra State Cooperative Appellate Court, and their appointment:-

(1) The State Government sh"
MH_RULES_1961_RULE_107,MH_RULES_1961,child,5770,87,95,,107,,1 [Procedure for attachment and sale of property under Section 156.]:,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,,INFO,A_LONG;E_STRUCTURE;C_TOP20_LONG,"Chapter XII

Miscellaneous

107.1 [Procedure for attachment and sale of property under Section 156.]:-

1[(l) A creditor holding a decree requiring the provisions of Section 156 to be applied, or soci"
MH_RULES_1961_RULE_107A,MH_RULES_1961,child,1548,95,99,,107A,,Maximum rates of travelling allowance and daily allowance and,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN;TABLE_REVIEW,,INFO,A_LONG;E_STRUCTURE;F_TABLE;C_TOP20_LONG,"1[ 107A. Maximum rates of travelling allowance and daily allowance and sitting fees, etc for members of Committees:- Subject to the provisions of section 160-A, no member of a committee of any society"
PMFBY_2023_SEC_11_1,PMFBY_2023,child,114,47,47,11.1,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"Digitization of Land Records 11.

11.1 Under the Central Sector Scheme of Digital India Land Record Modernization Program (DILRMP), majority of the State/UTs have digitized their land records. To addr"
PMFBY_2023_SEC_16_14_002,PMFBY_2023,child,3,76,76,16.14,,,,SHORT_COMPLETE_PROVISION;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE;D_TOP20_SHORT,16.14 & 16.15.
PMFBY_2023_SEC_0_25,PMFBY_2023,child,28,79,79,0.25,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,0.25 degree data should be used only at the district level and not at the block/village level. High resolution weather data can also be sourced from weather companies.
PMFBY_2023_SEC_27_1,PMFBY_2023,child,41,131,131,27.1,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"27.1 All payments of commission, rewards & service charges by the Insurance Company to Banks, CSC eGov & Insurance Intermediaries etc. shall be subject to the applicable circulars and regulations issu"
PMFBY_2023_SEC_27_2,PMFBY_2023,child,44,131,131,27.2,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"27.2 Even if the farmer's share of premium is contributed or/ﬁnanced by the concerned State Governments/UT Administrations under preferential universalization, the applicable service charges on total "
PMFBY_2023_SEC_27_3,PMFBY_2023,child,84,131,131,27.3,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"27.3 The bank Head Ofﬁces, CSC e-Gov & Insurance Intermediaries shall request service charges from Insurance Companies based on approved applications for the respective season. The Bank HQ, CSC e-Gov "
PMFBY_2023_SEC_27_4,PMFBY_2023,child,85,131,131,27.4,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"27.4 No service charges will be payable to the concerned bank/branches, CSC e-Gov, Insurance Intermediaries etc. for the applications involving anomaly or misrepresentation of details or data and for "
PMFBY_2023_SEC_27_5,PMFBY_2023,child,48,131,132,27.5,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"27.5 If there is a delay in the payment of service charges by the Insurance Company beyond 30 days of ﬁnalization of enrollment statistics, the payable service charges shall be required to be paid wit"
PMFBY_2023_SEC_27_6,PMFBY_2023,child,42,132,132,27.6,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"27.6 The services charges shall be paid by the concerned Insurance Companies to the Banks, CSC eGov & other Insurance Intermediaries without waiting for the full premium receipt, subject to receipt of"
PMFBY_2023_SEC_27_7,PMFBY_2023,parent,6,132,132,27.7,,,Bank HQs and Bank Branches,SHORT_CONTEXT_PARENT;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,27.7 Bank HQs and Bank Branches
PMFBY_2023_SEC_27_8,PMFBY_2023,parent,6,132,133,27.8,,,"CSC, BCs & Other Intermediaries",SHORT_CONTEXT_PARENT;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,"27.8 CSC, BCs & Other Intermediaries"
PMFBY_2023_SEC_38_1_1,PMFBY_2023,child,35,143,143,38.1.1,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"38.1.1 Support and Coordination with the State Governments/UT Administrations for implementation of PMFBY including awareness creation, publicity and the issuance of necessary instructions and Operati"
PMFBY_2023_SEC_38_1_2,PMFBY_2023,child,25,143,143,38.1.2,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"38.1.2 Issue of directives to RBI, NABARD, Commercial Banks, RRBs and Cooperatives for compliance with the terms and conditions of PMFBY and its operational modalities."
PMFBY_2023_SEC_38_1_3,PMFBY_2023,child,46,143,143,38.1.3,,,"Design, development, operationalization and maintenance of National Crop",STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"38.1.3 Design, development, operationalization and maintenance of National Crop Insurance Portal (NCIP), WINDS Portal, KRPH Portal, YES-TECH Portal, LMS Portal, etc. and various mobile applications in"
PMFBY_2023_SEC_38_1_4,PMFBY_2023,child,20,144,144,38.1.4,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,38.1.4 Setting up of the Central Program Management Unit (CPMU) with adequate infrastructure and expertise as deﬁned in Para 15.
PMFBY_2023_SEC_38_1_5,PMFBY_2023,child,32,144,144,38.1.5,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,38.1.5 Constitution of Technical Advisory Committee and operationalization of central TAC as deﬁned in Para 19.3 to take up matters/disputes referred to it by any of the stakeholders for resolution an
PMFBY_2023_SEC_38_1_6,PMFBY_2023,child,19,144,144,38.1.6,,,,SHORT_COMPLETE_PROVISION;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,38.1.6 Facilitate States in strengthening of AWS/ARG network under WINDS by providing financial support as outlined in Para 7.6.10
PMFBY_2023_SEC_38_1_7,PMFBY_2023,child,41,144,144,38.1.7,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,38.1.7 To release central share of premium subsidy as outlined in Para 6.1.6 & 6.1.7 and to release claim liabilities under Cup & Cap (60-130) & Profit & Loss Sharing Models under ARTM as outlined in 
PMFBY_2023_SEC_38_1_8,PMFBY_2023,child,23,144,144,38.1.8,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,38.1.8 To release balance tranches of premium subsidy for the season to the concerned Insurance Companies as per the enrollment statistics on NCIP.
PMFBY_2023_SEC_38_1_9,PMFBY_2023,child,49,144,144,38.1.9,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"38.1.9 To review and monitor the implementation of PMFBY including premium rates, product-benchmarking and other matters and issue necessary directives to Insurance Companies, Banks, CSC e-Gov, Insura"
PMFBY_2023_SEC_38_1_10,PMFBY_2023,child,50,144,144,38.1.10,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"38.1.10 To organize Capacity building trainings and workshops for the State Governments/UT Administrations, Banks, CSC-eGIv/VLEs, Insurance Intermediaries, Technical Partners ((MITRs, TIPs, WIPs)) and"
PMFBY_2023_SEC_38_1_11,PMFBY_2023,child,29,144,144,38.1.11,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"38.1.11 To provide necessary assistance, guidance and resources for adoption of new technology for ensuring transparency, objectivity, better administration of Scheme and timely payment of claims to i"
PMFBY_2023_SEC_38_1_12,PMFBY_2023,child,45,144,144,38.1.12,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"38.1.12 To utilize 0.25% of the total Gross Premium (out of 0.5% of the total Gross Premium earmarked for awareness, publicity & capacity building) pooled at the central level to ensure sustainable an"
PMFBY_2023_SEC_38_1_13,PMFBY_2023,child,23,144,144,38.1.13,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,38.1.13 To develop Technology related protocols including the protocols for Smart Sampling Techniques and Technology Based yield estimation for claim assessment and disbursement.
PMFBY_2023_SEC_38_1_14,PMFBY_2023,child,62,144,144,38.1.14,,,"Empanelment of Insurance Companies, constitutions of various committees",STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"38.1.14 Empanelment of Insurance Companies, constitutions of various committees including YES-TECH, WINDS, Central TAC, SARTHI (Sandbox for Agricultural & Rural Security, Technology & Insurance) Commi"
PMFBY_2023_SEC_38_1_15,PMFBY_2023,child,47,144,145,38.1.15,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,38.1.15 Fostering experimentation and innovation for the creation of new Agri-insurance products under Agri-Sandbox framework for quicker adoption of technological developments and enhanced risk prote
PMFBY_2023_SEC_38_1_16,PMFBY_2023,child,40,145,145,38.1.16,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"38.1.16 Interpretation of any provision of the Scheme, decision in any aspects of the acceptance of risk or any dispute in settlement of claims between the stakeholders, and facilitation of stakeholde"
PMFBY_2023_SEC_38_1_17,PMFBY_2023,child,29,145,145,38.1.17,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"38.1.17 To issue clarifications for the interpretation of these guidelines. The advisories, directions or clarifications issued by DA&FW, GoI shall also be considered as a part of these guidelines."
PMFBY_2023_SEC_38_1_18,PMFBY_2023,child,33,145,145,38.1.18,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"38.1.18 To amend & issue Operational Guidelines of PMFBY, amendments of manual of YESTECH, WINDS, CROPIC, KRPH, LMS, guidelines of FIAT and SOP/Manuals of various other interventions under PMFBY from "
PMFBY_2023_SEC_38_2,PMFBY_2023,parent,4,145,147,38.2,,,State Government/UT Administration,SHORT_CONTEXT_PARENT;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,38.2 State Government/UT Administration
PMFBY_2023_SEC_38_3,PMFBY_2023,parent,6,147,148,38.3,,,Central PMUs and State PMUs,SHORT_CONTEXT_PARENT;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,38.3 Central PMUs and State PMUs
PMFBY_2023_SEC_38_4,PMFBY_2023,parent,4,148,149,38.4,,,Insurance Companies (ICs),SHORT_CONTEXT_PARENT;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,38.4 Insurance Companies (ICs)
PMFBY_2023_SEC_38_5,PMFBY_2023,parent,3,149,151,38.5,,,Financial Institutions/Banks,SHORT_CONTEXT_PARENT;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,38.5 Financial Institutions/Banks
PMFBY_2023_SEC_38_6,PMFBY_2023,parent,8,151,152,38.6,,,Common Service Centre- Special Purpose Vehicle (CSC-SPV),SHORT_CONTEXT_PARENT;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,38.6 Common Service Centre- Special Purpose Vehicle (CSC-SPV)
PMFBY_2023_SEC_38_7,PMFBY_2023,parent,9,152,153,38.7,,,Common Service Centers - Village Level Entrepreneurs (CSC-VLE),SHORT_CONTEXT_PARENT;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,38.7 Common Service Centers - Village Level Entrepreneurs (CSC-VLE)
PMFBY_2023_SEC_38_8,PMFBY_2023,parent,5,153,155,38.8,,,Designated Insurance Agents/Insurance Intermediaries,SHORT_CONTEXT_PARENT;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,38.8 Designated Insurance Agents/Insurance Intermediaries
PMFBY_2023_SEC_38_9,PMFBY_2023,child,75,155,155,38.9,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,38.9 In case any application gets rejected owing to errors or omission or commissions committed in data entry and document sharing at the time of enrollment of farmers by the Insurance Intermediary/Br
PMFBY_2023_SEC_38_10,PMFBY_2023,parent,3,155,155,38.10,,,Loanee Farmers,SHORT_CONTEXT_PARENT;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,38.10 Loanee Farmers
PMFBY_2023_SEC_38_11,PMFBY_2023,parent,3,156,157,38.11,,,Non-Loanee Farmers,SHORT_CONTEXT_PARENT;STRUCTURE_UNCERTAIN,,INFO,B_SHORT;E_STRUCTURE,38.11 Non-Loanee Farmers
PMFBY_2023_SEC_1_1,PMFBY_2023,child,97,168,168,1.1,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"1.1 The provision for cover against losses to crops due to attack of wild animals wherever the risk is perceived to be substantial (equivalent to or more than the indemnity level under PMFBY), is iden"
PMFBY_2023_SEC_1_2,PMFBY_2023,child,66,168,168,1.2,,,,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,1.2 The deﬁnition of wild animals will be as per the categorization of the MoEF&CC and/or Forest Department of respective State Govt./UT based on historic analysis of yield losses of crops occurred. H
